Channel_ID,Keyword,Channel_Name,Subscribers,Total_Views,Total_Videos,Comment_Count,Account_Age_Years,Description,PublishedAt,Country,Custom_URL,Keywords,Profile_Country,Playlist_ID,Topic_Categories,Banner_Image,Default_Language,Popularity_Label
UCIzC5dIOKu1PoVJeBCIvJNw,Indian vlogger,Indian vlogger madhu Gupta,857,273872,499,0,9.05,"Hi Friend Welcome to My channel Mai Uttar Pradesh Gorakhpur se vilong Karti Hu Meri Do payri payari Betiya Hai  Hamko Cooking 🍳 karna Or vloging  karna Pasand  Hai  Mai Apne Is channel Par Recipe  or Daily  vlog Baby video Daily  Rutin Aapke  Sath Share Krungi Agar  Aapko  Hamare  video  Pasand  Aati  Hai  To Aap  Hamre Channel ko Subscribe Or video ko Like  Share  Jarur Kare 
Thank you for watching ❤️🙏🙏
",2016-10-08T02:18:06Z,IN,,"""Indian vloger Madhu Gupta"" ""Baby video"" ""Bachhe ka video"" ""Vloging video"" ""Recipes video"" ""Indian lifestyle"" ""Morning Rutin"" ""Daily vlog video"" Subichar ""Youtub video"" ""New Vlog"" ""Family video""",IN,UUIzC5dIOKu1PoVJeBCIvJNw,N/A,,hi,Low
UChxOayzSg8imbgm86QLk_8w,Indian vlogger,Ambreen Rehman* indian vlogger *,125,15076,15,28,0.0,Hey everyone how are u all,2022-10-06T07:23:33.221197Z,IN,,,,UUhxOayzSg8imbgm86QLk_8w,"https://en.wikipedia.org/wiki/Physical_attractiveness, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",,N/A,Low
UCczQmMk1TLuQhSfE70PEWYw,Indian vlogger,Indian Vlogger Mamta,1010,42783,241,12,6.26,"Hello friends ...I am Mamta .I am homemaker and a mother of a daughter.
I started my own channel name (INDIAN VLOGGER MAMTA) to show my real life.On my channel you will watch my cleaning ,cooking,home organisation and everything related to home and kitchen .You guys are free to give any kind of suggetion regarding my videos.
Hope you will like my videos ,So please share,and subscribe my videos and also hit the like button it is cost free.

Email me at   :  Indianvloggermamta @ gmail.com
 
@indianvloggermamta",2019-07-21T09:12:54Z,IN,,"indian vlogger ""indian vlogger mamta"" ""mom daily routine"" ""indian mom on duty"" ""daily vlogs"" travelling cooking cleaning organising ""travellingv logs"" blogs ""mamta's vlogs"" ""festivals celebration"" ""beti ka birthday"" shopping ""yt videos"" ""youtube videos"" ""yt shorts video"" ""yt mini video"" ""mini videos"" ""moms on duty"" visiting ""mannat haveli"" alipur ""delhi tourist place"" blogging ""elvish yadav"" ""snappy girls"" ""real indian home and kitchen"" ""sonals vlogs"" murthal india ""sourav joshi vlogs""",IN,UUczQmMk1TLuQhSfE70PEWYw,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Music_of_Asia",,N/A,Low
UCjl-5D3vaG4HEVN-gXETzHQ,Indian vlogger,AP Indian Vlogger ,10800,5119226,950,0,0.0,"Hello Friend
 
     I Create this channel to create my own identity, My name is Poonam, my husband name is Avanish, We will both make vlog videos in this channel, this channel all about daily vlog, travelling vlog and cow video.


Please subscribe my channel.
Thank you so much 🙏

",2021-04-18T15:23:21.10628Z,IN,,,IN,UUjl-5D3vaG4HEVN-gXETzHQ,https://en.wikipedia.org/wiki/Lifestyle_(sociology),,N/A,Low
UCvzDCvtO3675jBbByYUsEBA,Indian vlogger,Indian Vlogger Suvik,133,17948,21,37,0.0,,2022-10-25T07:36:01.295301Z,IN,,"vlog ""bengali vlog"" ""bengali vlogger"" ""daily vlog"" ""Indian vlog"" ""vlog video"" ""food vlog"" ""travel vlog"" ""daily video"" kolkata ""travel video"" ""food video"" vlogger blog ""short video"" ""youtube shorts"" ""my vlog"" ""kolkata vlog""",IN,UUvzDCvtO3675jBbByYUsEBA,"https://en.wikipedia.org/wiki/Tourism, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Religion",,N/A,Low
UCi13G4N85t-ll7bCwiRmWSw,Indian vlogger,South Indian Vlogger,1170,74694,35,0,7.82,This is a purely a FOOD based tamil youtube Channel... No videos and Images are copied anywhere... Not to Criticize and imitate anyone. To explore more dishes and food ideas to the people...this channel was opened....this channel name as SOUTH INDIAN VLOGGER ...BY MUNIRA MUZZAMIL...from India....... please support our channel.. need your like share support and subscriptions.,2017-12-28T16:08:59Z,IN,,"Islamic Kitchen ""islamic kitchen"" ""islamic kitchen on duty""",IN,UUi13G4N85t-ll7bCwiRmWSw,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Food",,N/A,Low
UC2k1IRyrtI3BBkQYQcFFYkw,Indian vlogger,An Indian Vlogger Shorts,11,2613,18,0,0.0,"Welcome to An Indian Vlogger Shorts! 🇮🇳✨

Quick, exciting, and engaging travel Shorts from the creator of 'An Indian Vlogger'. Subscribe for bite-sized adventures!""

Travel like never before—one short at a time! 🎥🚀 This is your go-to destination for quick, exciting, and immersive travel Shorts that bring India’s culture, history, and adventure straight to your screen.

🌍 What to Expect?
✅ Stunning destinations across India 🌆🏝️
✅ Hidden gems & local secrets 🏯🛕
✅ Mouth-watering street food explorations 🍛🍲
✅ Fast-paced, engaging, and entertaining travel content 🎬

If you love exploring new places but don’t have the time for long videos, these bite-sized adventures are perfect for you! Whether it’s the streets of Old Delhi, the beaches of Goa, or the mountains of Himachal, we bring India to you in seconds!

🔥 New Shorts every day and week!
📲 Subscribe now and start your journey with us!


",2025-02-21T17:11:37.724145Z,IN,,"""an indian vlogger shorts"" ""an indian vlogger"" ""shorts channel"" shorts vlogging ""vlog channel"" ""short vlog"" ""anas short video"" ""anas vlogger"" vlog ""new vlog"" ""travel vlog"" ""an indian vlogger vlogger anas"" ""anas vlog"" ""new video"" india gta ""travel short"" ""travel short video"" ""sorav joshi vlogs"" ""anas an indian vlogger anas short video"" ""anas indian vlogger"" ""trending shorts"" ""shorts video"" cartoon doremon travelling gaming hilling village ""new delhi"" mumbai agra ""old delhi"" ""an indian short"" anas",IN,UU2k1IRyrtI3BBkQYQcFFYkw,"https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Humour, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Action-adventure_game",,N/A,Low
UCKiA-TBZ2DNS--2uxLW0FZw,Indian vlogger,Indian vlogger ,2,96,1,0,0.0,,2025-10-13T11:54:29.540643Z,IN,,,,UUKiA-TBZ2DNS--2uxLW0FZw,N/A,,N/A,Low
UCdnSUR7aGlrbEf9r5I6zP2g,Indian vlogger,Indian Vlogger 2.0 ,38,4546,37,1,11.63,Baki Sab Thik Hai Bas Like And Subscribe Kar Dena . ❤️,2014-03-09T12:04:49Z,IN,,,,UUdnSUR7aGlrbEf9r5I6zP2g,"https://en.wikipedia.org/wiki/Tourism, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",,N/A,Low
UCQXUkbBHue6xym4WDZOtj5g,Indian vlogger,Indian Vlogger Rinku,8,386,11,1,6.42,"Hello Everyone I,

My name is rinku, I stay in Mumbai and I love to travel so I wanted to share my experience with you guys that is why I have created this new YOUTUBE CHANNEL,  so that whenever and wherever I travel anywhere I would record my adventurous vacation experience and my travelling expenses so that if you like my video even you can plan a trip to the same place and enjoy the trip without any hurdles or problems , 

I would try my best to explain each and everything in detail so that my videos won't be boring to you and even you can see my videos and have the experience of the place even without visiting. 

If you liked my videos and my content  the please SUBSCRIBE my YOUTUBE channel and don't forget to press the belll icon so that you would be notified immediately whenever I upload my new video

Thank you
Regards
INDIAN VLOGGER RINKU",2019-05-26T06:20:37Z,IN,,,,UUQXUkbBHue6xym4WDZOtj5g,"https://en.wikipedia.org/wiki/Hobby, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Tourism",,N/A,Low
UCoRuBubu968Iifgzl-PGRIQ,Indian vlogger,Indian vlogger,39,6629,10,42,0.0,My first vlog village lifestyle and travel vlogs,2022-07-24T15:19:49.593525Z,IN,,,,UUoRuBubu968Iifgzl-PGRIQ,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Knowledge",,hi,Low
UCfpLbmK5OU0avh_9rl_O6qg,Indian vlogger,InDiAn VlOgGeR,0,19,3,0,0.0,"
Welcome to Indian Vlogger! 🇮🇳

Main hoon Mo Rehan Khan, aur yeh channel hai meri zindagi, safar aur real-life experiences ka ek digital diary.
Yahaan aapko milenge:

🎥 Daily lifestyle vlogs
🚗 Travel adventures across India
👨‍👩‍👧‍👦 Family moments
🍲 Food explorations
📸 Real and unfiltered content from everyday life

Mera aim hai aapko apni zindagi ka ek sachcha jhalak dikhana — bina kisi script ke, jaise ho waise!

👉 Har week naye videos milenge, toh subscribe zarur karein aur bell icon dabayein 🔔
Bye and Thanks 👍",2025-09-28T12:15:56.211879Z,IN,,,,UUfpLbmK5OU0avh_9rl_O6qg,https://en.wikipedia.org/wiki/Lifestyle_(sociology),,N/A,
UCTMWD521t-ytP38QerpgxmQ,Indian vlogger,MR INDIAN VLOGGER,1740,165505,95,4,9.61,"




Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use.

For Copyright Matters contect us on :- 
prajapatmukesh967@gmail.com

Mukesh Prajapat Sankhwas {Nagaur , Rajasthan}

",2016-03-15T09:54:13Z,IN,,"""MR INDIAN VLOGGER"" ""LICHU MARWARI VLOG"" ""KAVIRAJ DHOLIYA"" ""SOURAV JOSHI VLOG"" ""LAKHA MARWARI"" ""MURARI COCTAIL"" SANKHWAS VLOG VLOGGER ""PANKAJ SHARMA"" RAJASTHAN ""SANKHWAS NAGAUR RAJASTHAN""",IN,UUTMWD521t-ytP38QerpgxmQ,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Tourism, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Music_of_Asia",,N/A,Low
UCiEXB8JnWWigvDVxPh2fzwA,Indian vlogger,Indian Vlogger Antara,48,4125,27,81,0.0,"Hi, I am Antara. Welcome to my channel!🤗

I love creating videos and so created this channel to upload them and share them with the world. Please watch my videos, and if you like them, please like, share, and comment.🙏☺️

PLEASE SUPPORT ME BY SUBSCRIBING TO MY CHANNEL.🙏🙏☺️❤️

My videos mainly include: Daily Vlogs| Tutorials| Tips & Tricks| Travel Vlogs| Food Vlogs| Vastu Tips| Unboxing| Cooking Vlogs| Funny Vlogs| Singing Vlogs| GRWM| Reviews| Recitation| Gupshup| Festival Coverage etc. 😍😊

What else? Keep watching my videos and give me feedback which will help me to grow as a content creator.☺️😊

Thanks a lot in advance.
Take care and stay blessed.
Loads of love❤️❤️❤️😍
Antara",2021-07-02T03:16:58.604679Z,IN,,"vlogging vlogger antara ""bangla vlog"" ""bengali vlog"" ""hindi vlog"" ""indian vlogger"" ""bengali vlogger"" ""bangla vlogger"" entertainment ""lifestyle vlog"" ""travel vlog"" ""food vlog"" ""english vlog"" ""couple vlog"" ""singing vlog"" ""musical vlog"" ""intercaste couple"" ""bengali marwari couple"" ""best vlogger"" ""best vlog"" ""funny vlog"" ""entertainment vlog"" shyambaba ""kolkata vlogger"" ""Inidan Vlogger Antara"" bong ""best bengali vlog"" ""best bangla vlogs""",IN,UUiEXB8JnWWigvDVxPh2fzwA,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Tourism",,N/A,Low
UC70ZL2yxkYpV0I_W_kJRBeA,Indian vlogger,Vaanya mom Indian vlogger,1330,228458,267,0,10.65,"Welcom on vaanya mom youtube channel. My name is Sunita and mother of vaanya Verma.
This channel you will get videos related to my beauty tips, healthcare ,cooking , organization, product review, life style and vlogs and much more .I hope you will like my vlogs, videos a if. You like my videos , vlog don't forget to hit the like button. Please subscribe to my channel to connect with me always and for  my all videos..🙏🙏

Dosto please aap mere channel ko khoob saara pyaar dejey  aur mujhe support karte rahenge
 
Please support my vaanya mom channel 

Channel ko:-👇

Subscribe
Like
Share



",2015-03-02T06:23:38Z,IN,,"""Youtuber vaanya"" Vaanya ""Indian vlogger"" Cooking ""Daily vlogging"" ""Vaanya mom"" ""Vaanya her mom"" ""House wife"" ""My daily vlog"" ""Indian youtuber"" ""Vaanya mom Indian vlogger"" ""Tips for daily life"" ""Tips for skin"" ""Baby care video"" ""How to give beauty tips"" ""Pragnancy health care"" Vanya ""Hair loss"" ""Pragnancy tips"" ""Pragnancy symptoms"" ""Pragnancy video"" ""Grbhme babyboy ke lakhn"" ""Beta hone ke lakshn"" ""Babyboy kaise hota hai"" Mom Vaanya Vanyavlog Karvachauth ""Karvachauth pooja""",IN,UU70ZL2yxkYpV0I_W_kJRBeA,https://en.wikipedia.org/wiki/Lifestyle_(sociology),,N/A,Low
UCUzrNCqvkWkvea2rdopTsxg,Indian vlogger,indian vlogger sukru ,103,64879,210,0,0.0, 🙏 ମୁଁ indian vlogger sukru    ମୁଁ  ଓଡ଼ିଶା ମାଟିରେ  ପୁଅ ଓଡ଼ିଆ  ବିଡ଼ିଓ କରୁଚୁ      Hi please support me my Odia blogger video 🥺,2024-04-02T02:24:10.187812Z,IN,,"""Travel blog"" ""Shorts blogger"" ""Blogger odia"" ""Treandig vlog"" ""Blogger vairl"" ""Odia travels"" ""India blogger"" ""Vedio blogger"" ""indian vlogger sukru"" ""indian vlogger sukru shots"" ""Virle comedy"" Shots Vairl ""INDIA BLOGGER SUKRU"" ""odia vlog channel"" ""odia new vlog channel"" ""indian status video"" ""vlog video odia"" ""Angul blogger video""",IN,UUUzrNCqvkWkvea2rdopTsxg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Humour",,N/A,Low
UC48Sr21v5R9cuJIXNVLZCbg,Indian vlogger,INDIAN vlogger 910,6,3884,18,0,0.0,"Hi 👋 friends......

        welcome to my channel this is Indian blogger 910 i have 
       created this channel to share my daily life 
   with you.  cooking 🍳 and. travel. life style. also ........

        saport my YouTube channel 

         thanks for all my YouTube family 
               🙏🙏🙏🙏🙏


",2025-08-13T12:53:59.781521Z,IN,,"""Vlog video"" ""Trave videos"" ""Manoj dey vlogs"" ""Desi style cooking"" ""Jharkhand vlogs"" ""My First vlog video"" ""Market vlog videos"" ""Sourav joshi vlogs"" ""Birthday party vlogs"" ""Jaspur vlogs"" ""Indian hecker"" ""Khan sir video""",IN,UU48Sr21v5R9cuJIXNVLZCbg,"https://en.wikipedia.org/wiki/Food, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Music_of_Asia",,N/A,Low
UCjqxeWrRGZYIoJbagFpmVFA,Indian vlogger,Indian Vlogger Suchana (Moon),11,69,1,0,0.0,"Hello Everyone, Welcome to my vlogging channel. I am Suchana (Moon). I'm an Indian (Bengali) and I'm from Kolkata.. I've create this channel to share my daily life with cooking, travel, beauty & many more...
Cooking is my passion, I'll try to share different type of recipes that I prepare for my family and friends at my home.. 
Travel is a very crucial part of our life.. Me, My husband (Rajib) & my little Angel (Bebo) love to travel in everywhere.. I'll try to share my travel experience and all information with you.. 
I will share some beauty tips and some easy craft.. 
If u like my channel so please like, share and subscribe to my channel and support me ❤️❤️❤️
For businesses enquiry and collaboration please contact us👇👇👇
Mail ID:
suchanadastalukdar27@gmail.com
rajibhindu123@gmail.com


",2021-01-24T18:31:52.085188Z,IN,,,,UUjqxeWrRGZYIoJbagFpmVFA,N/A,,N/A,Low
UCBlv3F7pP-n2UF04Ng511qw,Indian vlogger,INDIAN VLOGGER,15,0,0,0,0.0,"
Welcome to my YouTube channel Indian Vlogger

You can see Volg Video oo Volg relative video and more new videos on our YouTube channel

My request to you is to watch the videos of my channel

And like and subscribe and share

#indianvlog 
#indianblogger 
#indianblog 
#indianblogs 
#indianvlogs 
#indian_blogger 
#indian_vlogger 
#sundarban 
#sundarbanvlog  
#sundarbanvideo 
#sundarbanvlogs 
#sundarban_new_video
#westbengalblogs
#westbengalblogger 
#sundarban_vlogger
#westbengalblogger 
#travel 
#travelvlog 
#westbengalvloger 

My contact number :- 📞📞📞
8617653756

my address :- 👇👇👇
Kakdwip,Ukilerhat, New Bakkhali road 🛣️ 

I hope you like my videos and can give you joy

And we will continue to post new videos on YouTube for you every day

",2023-07-11T16:04:54.753116Z,IN,,"""Indian Vlogger"" ""New indian Vlogger"" ""Indian Blogger"" ""West Bengal vlog"" ""West Bengal Blog"" ""Sundarban blog"" ""South Sundarban blog"" ""Sundarban Vlog"" ""South Sundarban Vlog"" ""West Bengal blogger"" ""Kolkata blocks"" ""Kolkata new Vlog"" ""Kolkata blog"" ""Blog Video"" ""New blog video"" ""Vlog video"" ""New Vlog video"" ""Travel block video"" ""Travel blog video"" ""Travel blog video"" ""24 ghanta blog video"" ""Blogger Sanjay"" ""Blogger Sanjay Kumar""",IN,UUBlv3F7pP-n2UF04Ng511qw,https://en.wikipedia.org/wiki/Entertainment,,N/A,Low
UCFOqwTZrlAChPZv00ShBTag,Indian vlogger,AK INDIAN VLOGGER,37,0,0,0,0.0,Hlo Guess MY Name Is ABDUL QADIR I MA A INDIAN VLOGER ME EK CHOTE SE SAHAR SE HO OUR MOJHE VLOGING BAHUT PASAND H NEW JAGA JANA TRAVEL KARNA BAHAR BAHAR GHORNA ISE LYE MENI APNA BLOG CHANEL KHOLA KI CHOTI CREATOR JO MERE JYESA H JISSE BLOG PASAND H MAGIR WO APNI HALAT SE MAJBUR ON LOGO KI LYE ME EK INSPIRATION BANNA CHATA HO APP LOK SUPPORT KARE ME APP LOKO KO DUNIYA KI SACHA IE SE  MILA WO GA                                                                                                            Business enquiry abdulqadirbusinessenquiry@gmail.com,2022-08-14T12:27:28.848516Z,IN,,"""Ak indian vlog"" ""ak vlog"" ""abdul ki vlog"" ""daily life vlog"" ""life style vlog"" vlog ""my fast vlog"" prank akindianvlogger vlogger desilifestyle desivlogs vlogs ""daily life style vlog"" vlogger ""indian vlog"" ""pahadi vlog"" ""travel vlog"" ""food vlog"" ""chalenge vlog"" ""review vlog"" ""opinion vlog"" ""funny vlog"" ""couple vlog"" ""reaction vlog"" ""life time vlog"" ""family vlog"" ""love vlog"" ""cute vlog"" vlogs akuniqueboyvlog ""meet up vlog""",IN,UUFOqwTZrlAChPZv00ShBTag,N/A,,N/A,Low
UCZYwY6Omf-0Yf4cfwkoh4rA,Indian vlogger,Shivam Indian Vlogger,6,3185,21,13,0.0,"Hi friends,

Channel content type 
Daily life vlog. 

Some time 
Cooking vlog.  Entertainment reels. 
Travel vlog. Camping vlog. Experimental vlog. ",2025-09-29T15:27:16.223176Z,IN,,,,UUZYwY6Omf-0Yf4cfwkoh4rA,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",,hi,Low
UCGMSg2solcKL0ewteAOIQ7Q,Indian vlogger,Aman indian vlogger,1090,36397,50,13,0.0,"👉Regular vlogs aayegi dosto❤ to
👉please channel ko subscribe kre or bell icon ko press jarur kre❤🔥

👉DAILY VLOGGING STARTED
 AND DAILY VLOGS UPLOADED 5PM EVERYDAY",2022-08-21T20:41:42.625175Z,IN,,"Aman Vlogging ""Sourav joshi vlogs"" ""Elvish yadav"" ""Elvish yadav vlogs"" ""Mr beast"" ""My first vlogs"" ""My first blog"" ""My first blogs"" ""My first vlogz"" ""My first vlog"" ""My first vlogs"" ""Piyush joshi"" ""Sahil joshi vlogs"" ""AMan indian vlogger"" ""My first vlogs"" ""My first vlog"" ""My first vlogs"" ""My first vlogs"" ""Sourav joshi vlog"" ""Sourav joshi vlogs"" ""Ashish chanchlani"" ""Khesari lal new song"" ""My first vlogs viral"" Muzaffarpur Bihar ""Aman indian vlogger"" ""For you page"" Explore Viral ""Viral video""",IN,UUGMSg2solcKL0ewteAOIQ7Q,https://en.wikipedia.org/wiki/Lifestyle_(sociology),,N/A,Low
UCsehh2tc7L1KwjYu5BU-HrQ,Indian vlogger,sujit indian vlogger,436,75948,17,29,0.0,Welcome to my youtube channel,2020-03-15T04:42:25.110643Z,IN,,,,UUsehh2tc7L1KwjYu5BU-HrQ,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Knowledge",,N/A,Low
